current_kf,historical_kf,current_submap,historical_submap,overlap,loop_rmse,frontend_world_x,frontend_world_y,frontend_world_z,loop_world_x,loop_world_y,loop_world_z,world_error_dx,world_error_dy,world_error_dz,world_error_norm,frontend_rel_tx,frontend_rel_ty,frontend_rel_tz,frontend_rel_roll_deg,frontend_rel_pitch_deg,frontend_rel_yaw_deg,loop_rel_tx,loop_rel_ty,loop_rel_tz,loop_rel_roll_deg,loop_rel_pitch_deg,loop_rel_yaw_deg,relative_error_tx,relative_error_ty,relative_error_tz,relative_error_roll_deg,relative_error_pitch_deg,relative_error_yaw_deg,relative_translation_norm,relative_rotation_deg,graph_correction_translation,graph_correction_rotation_deg,graph_gate_pass
184,43,17,4,0.812395310,0.529604841,60.025623440,-45.076817785,0.507407987,22.730058084,2.167889013,0.122977275,37.295565356,-47.244706799,0.384430713,60.192767860,34.712457692,-49.115428245,1.043707184,1.020230097,0.046668424,-83.054511878,-0.171402747,-0.069655693,0.150522785,-0.037841376,0.329124097,8.253798674,27.476041576,-53.546372072,1.015656770,1.348399073,0.092021847,-91.308020464,60.192843274,91.316925311,60.192767860,91.316925311,0
185,36,18,3,0.715669014,0.479134221,60.080718673,-45.616096779,0.524645889,18.547382953,1.375883363,0.221210988,41.533335720,-46.991980142,0.303434901,62.716475080,33.345021764,-52.949469734,1.403838071,0.477562140,-0.438126747,-90.404790551,-0.597741746,-0.225542531,0.206945436,2.722853570,1.588038660,3.212685355,30.889664086,-54.384268207,4.642491374,2.234979132,-3.055157344,-93.633320905,62.716606270,93.632536290,62.716475080,93.632536290,0
186,36,18,3,0.792031098,0.469146753,60.168062859,-46.174451947,0.535423107,19.074904041,1.183581780,0.065295889,41.093158818,-47.358033727,0.470127218,62.702887331,33.346780364,-53.514608216,1.414840447,0.266641732,-0.234761902,-89.233092493,-0.101441217,-0.495333694,0.063884508,-4.346344884,-2.598985972,3.597340824,30.086094864,-54.854407569,-4.182499168,-2.543122490,3.978271235,-92.823647056,62.703049632,92.828050735,62.702887331,92.828050735,0
187,36,18,3,0.746869410,0.473874879,60.274086430,-46.723545336,0.542773018,19.340437079,1.358018841,0.132664190,40.933649350,-48.081564177,0.410108828,63.147198291,33.368484510,-54.073412381,1.422927699,0.368768288,-0.022712542,-87.219983693,0.185549364,-0.362965593,0.138648555,-2.053699025,-0.989997078,4.485009044,28.899172501,-56.132941953,-1.227283965,-0.681886629,2.000622505,-91.705386798,63.147253063,91.712455217,63.147198291,91.712455217,0
188,36,18,3,0.773778920,0.430947629,60.390737450,-47.266190858,0.549688911,19.530950884,1.564583467,0.113699099,40.859786566,-48.830774324,0.435989812,63.672260573,33.401675201,-54.627447266,1.430876062,0.386509533,-0.189907895,-85.825467838,0.405484493,-0.187538667,0.125304575,-1.403862741,-0.623453030,6.043969377,27.093361692,-57.619108558,-0.400916341,-0.282345216,1.192872654,-91.867653945,63.672385323,91.871161730,63.672260573,91.871161730,0
189,40,18,3,0.820487805,0.474289652,60.538117739,-47.853103484,0.558840008,19.880674286,1.467533736,-0.147743812,40.657443453,-49.320637220,0.706583820,63.922235761,27.115083134,-57.244709519,1.762773527,-0.225251917,-0.219977956,-87.522349306,-1.702865558,-0.220050946,-0.177940922,-5.851177794,-2.726602682,4.272229691,24.554486033,-58.784577745,-5.246558310,-3.133071684,5.543226144,-91.790443997,63.922419690,91.810528434,63.922235761,91.810528434,0
190,40,18,3,0.845694800,0.471892918,60.661354232,-48.352659064,0.582689020,19.949703523,1.644518690,-0.016608406,40.711650709,-49.997177754,0.599297426,64.478798409,27.125077750,-57.758927227,1.790916766,-1.341121879,-0.268820339,-88.009257338,-1.600322722,-0.061478801,-0.045181569,-7.531556057,-4.778161170,3.066898504,25.661416689,-58.601945138,-8.053052641,-6.257226898,7.172770292,-91.058290605,64.479050375,91.054926239,64.478798409,91.054926239,0
191,40,18,3,0.836579170,0.487269187,60.794486394,-48.883523234,0.594458937,20.574882707,1.910513685,-0.059025413,40.219603687,-50.794036919,0.653484350,64.792574799,27.138188650,-58.305954282,1.807317256,-0.710101903,-0.801163604,-87.724125689,-0.931110913,0.060705118,-0.070245415,-6.922869054,-4.054580737,2.581504787,25.481163738,-59.146648624,-7.104841242,-4.795135561,6.102019222,-90.249603665,64.792704204,90.256031261,64.792574799,90.256031261,0
192,44,18,4,0.835202761,0.448153629,60.903353106,-49.413640409,0.595079156,22.071615006,2.271638504,0.084566780,38.831738101,-51.685278914,0.510512376,64.649304429,33.915747678,-54.070945033,0.875814959,-0.167394952,0.910325496,-80.005342235,-1.390009623,0.080924479,0.094090612,-2.545022065,-0.556481854,9.743400606,25.638544508,-59.311112991,-2.102991385,-0.713155871,3.457710813,-89.757185078,64.649560412,89.790471861,64.649304429,89.790471861,0
193,43,18,4,0.823805061,0.468624379,60.917331392,-49.733428929,0.602208749,21.957258211,2.374630115,0.473344242,38.960073181,-52.108059045,0.128864507,65.062690736,35.369492108,-53.811532801,1.099072984,0.367984690,0.323032977,-84.206025089,-0.944139294,0.170771797,0.478838776,0.306725882,2.843084190,5.346496599,31.056658263,-57.118824070,2.469148134,3.208570511,-0.006268493,-89.537056231,65.062837151,89.582287517,65.062690736,89.582287517,0
194,43,18,4,0.846354167,0.426074924,61.016950131,-50.235876328,0.611630556,22.322571501,2.364328193,0.108051567,38.694378630,-52.600204521,0.503578988,65.301531721,35.443810139,-54.318400672,1.104349733,0.518729513,0.450319890,-81.226016379,-0.567979510,0.147025558,0.125372229,-1.653474082,-1.055067055,8.306638158,27.778801516,-59.085829378,-1.237848662,-0.523079345,2.112269885,-89.540727264,65.301832411,89.552169613,65.301531721,89.552169613,0
195,44,19,4,0.832446809,0.461318298,61.111229353,-50.751851468,0.608343970,23.019572963,2.482280726,0.118661762,38.091656390,-53.234132194,0.489682208,65.460575201,34.034450721,-55.420053440,0.872151716,0.413074450,0.903651010,-82.347555546,-0.431749352,0.227598751,0.160278323,-2.243972245,-0.317562620,5.792168612,28.677826866,-58.818547792,-1.751428808,0.168389366,3.156743853,-88.142174554,65.460727318,88.191977209,65.460575201,88.191977209,0
196,37,19,3,0.797703180,0.490988296,61.109483670,-50.984558198,0.617344566,20.338972350,2.064592103,0.135782848,40.770511319,-53.049150301,0.481561718,66.907987883,35.021517034,-57.156884005,1.713446020,-0.002104977,-0.288693157,-90.342068738,0.688501842,0.249355918,0.149307794,-4.751852112,-0.872717151,2.024603786,32.303638718,-58.470894060,-3.784519008,-1.070290775,4.423110564,-92.369027795,66.908094508,92.414458342,66.907987883,92.414458342,0
197,36,19,3,0.723943662,0.481686483,61.109422628,-51.541293912,0.632908600,20.685123022,2.139935321,0.488370928,40.424299606,-53.681229233,0.144537672,67.199845698,33.464458652,-58.962025021,1.517096445,0.131613112,-0.263199634,-97.481898545,1.623210037,0.207076946,0.531438884,-2.163797119,2.287137772,-4.563439526,36.379733849,-56.500180242,0.306400506,2.305277977,2.014406124,-92.928431117,67.200069075,93.007899743,67.199845698,93.007899743,0
198,36,19,3,0.706349206,0.470361086,61.038698135,-51.734662298,0.643096178,20.149460792,1.944084571,0.204988247,40.889237343,-53.678746869,0.438107931,67.479845395,33.365118524,-59.142495569,1.524777174,0.511175568,-0.660927689,-104.767234093,1.071623042,0.094257579,0.233746321,-0.289449738,-0.039287935,-9.432790240,41.566301644,-53.149004165,0.994055750,0.445186472,-0.376360536,-95.333762296,67.480087603,95.333882987,67.479845395,95.333882987,0
199,35,19,3,0.666666667,0.493787627,60.938993847,-52.045787554,0.656580162,21.435004196,1.922070771,0.099149336,39.503989651,-53.967858325,0.557430825,66.883523081,36.955036605,-57.527955413,1.875350761,1.254614524,0.054153024,-107.637822638,2.931049070,0.030561870,0.204716103,-1.100122441,-2.917612399,-13.442780790,46.497656572,-48.049821293,-1.619825612,-1.735616562,0.937927080,-94.192919105,66.883788977,94.194673050,66.883523081,94.194673050,0
200,36,19,3,0.614864865,0.525069691,60.848772903,-52.198144885,0.661844796,20.815951548,1.973409046,0.729745556,40.032821354,-54.171553931,-0.067900760,67.358656841,33.106991897,-59.571984254,1.536997097,0.930373780,-0.083226342,-116.923861962,1.721126447,0.022782252,0.775481212,2.422373245,4.486578140,-19.574366148,49.326875804,-45.398878786,6.559019001,5.689480011,-1.912168126,-97.337519401,67.358886584,97.380968778,67.358656841,97.380968778,0
201,36,19,3,0.526182432,0.527295403,60.733599343,-52.338188589,0.668399206,18.925015000,1.231565373,0.154678461,41.808584343,-53.569753961,0.513720745,67.955427842,32.971869505,-59.693031584,1.540100478,1.217310450,-0.326417645,-124.254996291,-0.244628343,-0.425241977,0.149575768,-1.748021047,0.839961377,-13.786376139,46.358030009,-49.684994233,0.555009860,1.392734660,1.604920726,-110.479481969,67.955674040,110.512942458,67.955427842,110.512942458,0
202,48,19,4,0.515947467,0.527017825,60.571335575,-52.483129748,0.690018069,25.243952786,0.950497206,-0.305446939,35.327382789,-53.433626955,0.995465008,64.063776152,26.337740238,-59.527410579,0.759614337,0.662887283,0.063399860,-131.536033572,-0.685903593,-1.451155414,-0.259539681,-2.991856326,-4.886564165,16.475268710,9.496134025,-63.280638565,-3.096080115,-4.467200811,-2.487361222,-147.774964187,64.064042104,147.904789889,64.063776152,147.904789889,0
203,40,19,3,0.521875000,0.540832682,60.427458287,-52.599404836,0.699450840,17.207749521,0.518182562,-0.297747640,43.219708765,-53.117587398,0.997198480,68.486609798,25.962542513,-61.850142069,1.907806588,1.553792057,-0.537376918,-141.752576921,-4.513778465,-0.561701350,-0.402304977,0.596153598,-3.094047518,8.514983106,21.159596935,-65.109953769,1.847282331,0.535810585,-3.519593393,-150.247625342,68.486838694,150.245790573,68.486609798,150.245790573,0
204,46,19,4,0.490825688,0.636183445,60.070239354,-53.033162565,0.715893272,20.477540395,1.203688382,0.125786289,39.592698959,-54.236850947,0.590106984,67.153302508,32.706270254,-57.085135096,0.744232554,1.069096387,0.636332679,-130.714931999,-4.143310181,-0.949684801,0.047325352,5.973396993,-1.004565865,7.395818990,29.324877495,-60.064862511,6.468689429,4.853207856,-4.095324489,-138.277544623,67.153407147,138.171109047,67.153302508,138.171109047,0
208,37,20,3,0.454462659,0.563894731,58.800751966,-53.796462861,0.761529934,17.116650844,-1.889848934,0.065857708,41.684101121,-51.906613927,0.695672226,66.575857602,32.400030124,-59.682310129,1.802151173,3.157679364,1.120689230,-152.310546449,-2.967021008,-3.306107707,0.002065017,2.684078962,-0.405243692,4.918294895,30.415432396,-59.061716754,4.355581850,5.475637693,-0.292108481,-157.221601472,66.575941653,157.234044285,66.575857602,157.234044285,0
209,162,20,15,0.433520599,0.511748930,58.503144365,-53.919260613,0.758821413,59.629670621,-35.709561293,0.551501489,-1.126526256,-18.209699320,0.207319924,18.245689690,20.966376903,-1.625716515,0.359136707,2.586563122,0.985585797,-67.679578694,2.940829464,1.198339549,0.261468174,1.571066606,9.169373355,-160.249664364,-15.821889931,8.678587458,-2.693932319,-6.510902966,2.952138530,92.382818649,18.245748891,92.763786293,18.245689690,92.763786293,0
210,37,20,3,0.528440367,0.506519946,58.052004968,-54.160576988,0.764488154,19.097588445,-0.303230661,-0.116869846,38.954416523,-53.857346326,0.881358000,66.474334234,31.614339207,-59.957368559,1.786576859,2.929482958,1.235597536,-157.000776307,-0.811850482,-1.959975448,-0.132205700,0.574708993,2.318300933,21.578492337,8.738743005,-65.832031966,2.934563160,3.562645480,3.538726029,-178.541199271,66.474308744,178.652613743,66.474334234,178.652613743,0
211,37,20,3,0.549648947,0.503154801,57.742984261,-54.268311091,0.766131632,18.013161367,-0.352569658,0.146591971,39.729822894,-53.915741433,0.619539662,66.975740615,31.294983492,-60.028632012,1.780528512,3.218973246,1.388708426,-162.259557326,-1.900936545,-1.882527498,0.103849196,0.973346351,3.623354226,14.821592573,17.076665211,-64.647061727,3.860088563,4.379754473,4.956848176,-176.986078028,66.975781954,177.180446152,66.975740615,177.180446152,0
213,160,20,15,0.426807760,0.592812372,56.739796279,-54.635457755,0.811032502,56.141950260,-29.550338397,0.596636971,0.597846019,-25.085119358,0.214395531,25.093158400,21.997403458,-5.957060886,0.233292852,2.149877835,-1.281666994,-79.344215046,-2.689083558,-1.459011949,0.340591705,0.198039531,8.586522401,12.126278027,22.946886451,-9.571852622,3.389449405,10.740682424,-1.245710791,-91.645443699,25.093192855,92.023613016,25.093158400,92.023613016,0
214,160,20,15,0.470000000,0.587691029,56.196740325,-54.865289635,0.832780366,56.557512573,-28.766946163,0.263067578,-0.360772249,-26.098343472,0.569712789,26.107053861,22.112637360,-6.535591864,0.248408669,2.082377594,-0.892409695,-77.536078793,-3.375732779,-0.890320656,0.020018732,-1.090772116,4.105288932,6.510597778,24.604225906,-8.535361153,1.832734894,6.278146673,-0.230497050,-84.126905722,26.107072598,84.304911719,26.107053861,84.304911719,0
215,156,21,15,0.511013216,0.613018267,55.645056789,-55.069583881,0.844040403,54.990627999,-27.899907811,-0.288509096,0.654428789,-27.169676071,1.132549500,27.201144152,24.642109216,-6.835476895,0.571953504,2.908976586,0.365883632,-78.016784893,-2.162909874,-2.348523158,-0.550740106,5.216988527,5.068365818,-6.264822869,26.929389986,-1.209089475,3.640500454,6.084924307,-6.175045554,-71.682128983,27.201235008,71.808074046,27.201144152,71.808074046,0
216,114,21,11,0.466216216,0.606413471,55.096214692,-55.303055876,0.863468308,54.107741597,-4.040960743,-1.406642092,0.988473096,-51.262095133,2.270110400,51.321855751,49.770297805,-8.317868233,0.451833921,1.108023390,-1.533005934,-75.306091869,-0.945207431,-0.576317404,-0.940573013,6.328518782,-5.583886374,-7.147744374,51.176768694,-1.759928743,-3.431292154,-6.439267744,-5.323326663,-68.015079189,51.321854691,68.761346038,51.321855751,68.761346038,0
217,126,21,12,0.601351351,0.565552715,54.532492866,-55.489181435,0.881920093,56.055047778,-9.370960714,-0.560069572,-1.522554912,-46.118220721,1.441989665,46.165872570,43.577698988,-4.439185528,0.812951232,1.940846855,-2.519026282,-74.715929664,-2.252334645,0.999846345,-0.332797248,3.314058329,1.469746142,-18.974012346,45.064209089,9.874459006,1.734418807,1.285202509,-6.084609144,-55.650206617,46.165962462,55.901114025,46.165872570,55.901114025,0
218,36,21,3,0.676936620,0.554296104,54.330943305,-55.505908313,0.890564004,16.214643909,0.410165761,0.488273202,38.116299396,-55.916074074,0.402290802,67.672900465,26.160860307,-61.857693068,1.587048894,2.615684339,-0.260091877,-173.535581841,-3.055628917,-0.827908407,0.410784006,-6.394886128,9.079545229,1.979493411,26.565995632,-62.222323682,-1.503136579,-3.127830372,9.241418930,-176.475000129,67.672956991,176.235803914,67.672900465,176.235803914,0
219,126,21,12,0.581047382,0.564748353,53.768128877,-55.653650625,0.908648908,55.719087247,-10.917944590,-0.894987839,-1.950958370,-44.735706035,1.803636747,44.814537134,43.676602868,-5.214535370,0.845623818,2.205810752,-2.032824098,-78.142571336,-0.742174619,0.530257949,-0.674999337,3.318497750,-5.913246576,-24.560418874,42.716806950,13.047982470,-3.657022255,-4.522114369,-1.189297929,-53.564240608,44.814609831,53.799636597,44.814537134,53.799636597,0
220,98,21,9,0.529411765,0.569064920,53.206993573,-55.773908082,0.929654105,53.510088221,3.376711526,-0.875064247,-0.303094648,-59.150619608,1.804718352,59.178920865,31.282305767,-48.320692857,2.086642299,3.523307464,-0.098713383,-134.662580749,-0.492803759,1.547009027,-0.300698922,5.450169716,-4.758794833,69.866750625,-35.561711923,-46.277001345,9.795735355,10.460351734,-2.143963190,155.108081624,59.178988158,155.413102502,59.178920865,155.413102502,0
221,126,21,12,0.583783784,0.552977562,52.619371397,-55.911306012,0.942074218,55.794170107,-11.200895216,-0.430703310,-3.174798710,-44.710410796,1.372777528,44.844004042,43.835631652,-6.380755270,0.887911960,1.779440308,-0.860556223,-80.516478245,-0.450384466,0.584926112,-0.213340898,3.626323986,2.547370351,-23.819373137,43.235420186,11.681098661,2.291618974,1.914323160,-5.289152860,-56.623680519,44.844187384,56.791419376,44.844004042,56.791419376,0
222,41,21,3,0.715092817,0.507349155,52.020403118,-55.992948800,0.972990835,18.561915437,0.957406918,0.155556479,33.458487681,-56.950355717,0.817434357,66.056654571,14.166450482,-63.896823083,1.078231413,2.304192549,0.897312143,175.233114518,-3.691971516,-0.308056160,0.064772953,-1.639424347,3.798025038,-12.415047711,30.976521400,-58.326530084,1.403944372,1.180321145,4.878434012,-172.462876303,66.056794121,172.520330931,66.056654571,172.520330931,0
223,34,21,3,0.661800487,0.544103371,51.490277390,-56.076180084,0.985076214,18.138847722,0.528941188,-0.001964875,33.351429668,-56.605121272,0.987041089,65.707167533,30.986585561,-59.092076697,1.872278285,2.687776860,0.858855480,-171.555569179,0.302543316,-1.020200743,-0.019451067,-3.872600022,0.070338403,-3.234787924,33.909727065,-56.250124862,-1.869926369,-1.091965967,1.709110173,-168.407889045,65.707250446,168.393423046,65.707167533,168.393423046,0
224,42,21,3,0.689436060,0.538966905,51.155389823,-56.083358240,0.992751519,18.390379102,1.131767044,-0.158854567,32.765010722,-57.215125284,1.151606086,65.942722763,18.838618589,-62.164162346,0.732895188,1.278714799,2.161568241,175.834295576,-4.352786042,-0.442324204,-0.275139083,-2.847236449,3.648498328,1.278339642,21.700376605,-62.266084352,-0.700010929,-1.916437294,5.515257724,174.251216081,65.942866337,174.350870671,65.942722763,174.350870671,0
225,41,22,3,0.708692247,0.561239212,50.574579821,-56.145036157,0.998889575,18.900378687,0.949194263,0.138407966,31.674201134,-57.094230420,0.860481609,65.297370493,12.729314050,-63.676504722,1.060766893,1.761876360,1.457426488,172.606051716,-3.366323961,-0.401945246,0.057196605,-0.299600103,2.250631360,-15.819875674,32.671029599,-56.501382197,1.992986932,1.795298483,3.727720525,-171.578502329,65.297583127,171.642337905,65.297370493,171.642337905,0
226,33,22,3,0.669983416,0.605148195,49.992127730,-56.156666989,1.003336167,17.885222711,-0.042323484,0.277697103,32.106905019,-56.114343505,0.725639063,64.654461942,22.701242502,-62.204440449,1.414955873,2.255415554,1.378584867,174.812319114,0.107378249,-1.637438920,0.250879884,-4.140262581,7.890593088,-12.498644019,34.673514102,-54.532305077,2.048965849,-0.896028706,9.713698194,-173.280218627,64.654645140,173.228676337,64.654461942,173.228676337,0
227,42,22,3,0.641071429,0.590268464,49.395418620,-56.208608967,1.017461737,19.282643665,0.713367046,-0.107678292,30.112774955,-56.921976013,1.125140029,64.406183778,17.081292649,-62.007259978,0.701523793,1.649734524,2.181559586,177.075122206,-3.540624198,-0.998482325,-0.205175493,1.410423454,-0.202420818,-11.721321042,32.588991080,-55.510949465,2.158611546,3.013288803,1.765300641,-171.159167889,64.406268747,171.209647388,64.406183778,171.209647388,0
228,40,22,3,0.647718175,0.602594100,48.765099697,-56.301718683,1.026004644,18.076257406,-0.325831928,0.005200820,30.688842290,-55.975886755,1.020803824,63.844709879,13.767719786,-62.904025713,1.908812132,2.922252512,1.565885843,176.337832337,-3.860108743,-1.573142050,-0.073446681,-3.286475499,3.777401946,-7.969576097,25.774028353,-58.410190826,0.340304774,-0.085683696,5.571576331,-175.988419014,63.844864611,175.988974185,63.844709879,175.988974185,0
229,42,22,3,0.599320883,0.584429991,48.255608506,-56.382515563,1.036301888,19.029635129,0.256014861,-0.072073426,29.225973377,-56.638530425,1.108375314,63.744091054,15.928343288,-61.997278015,0.682192937,1.138061147,1.627944283,-178.322341358,-3.864194571,-1.410067147,-0.186408643,1.164911513,1.366031688,-8.475479518,28.477341188,-56.965308872,2.706590702,2.527136557,2.766419487,-169.779694802,63.744262560,169.846174262,63.744091054,169.846174262,0
230,40,22,3,0.572900158,0.620748624,47.876623402,-56.388625057,1.044667855,18.782735464,0.153913398,-0.071140352,29.093887938,-56.542538455,1.115808207,63.598411916,12.881640751,-62.793964311,1.902363098,2.207384852,1.645975174,172.649867804,-3.063808293,-1.260491254,-0.130454327,0.480824353,2.805546549,-15.734558952,31.896828909,-54.871552777,4.059004746,3.094591159,4.351004121,-171.557427790,63.598510345,171.684027056,63.598411916,171.684027056,0
231,36,22,3,0.590736522,0.596403425,47.278586961,-56.454873693,1.053965307,17.949150899,-0.604781351,-0.051212906,29.329436061,-55.850092342,1.105178214,63.092551487,19.044225835,-61.730960690,1.566604133,2.488810107,1.980495539,-179.994506510,-1.480840129,-2.093265739,-0.087802492,-1.490083197,4.140099112,-3.662144117,24.109645274,-58.273937146,1.889225871,1.259210638,6.205773857,-176.474122599,63.092756479,176.547626099,63.092551487,176.547626099,0
232,36,22,3,0.617577197,0.585842553,46.678615701,-56.554591352,1.061846174,18.908989034,-1.259104184,-0.256933573,27.769626667,-55.295487169,1.318779747,61.890889850,18.436076036,-61.738948815,1.558778326,2.578610089,1.832791951,-178.548961282,-0.625771707,-2.885068835,-0.271254010,-4.558213363,0.015640465,3.421242695,15.515278453,-59.843095233,-2.930830637,-1.979421583,1.686072367,177.889081104,61.891111484,177.918776602,61.890889850,177.918776602,0
233,36,22,3,0.581570997,0.585494894,46.062085675,-56.621064184,1.059902054,19.165345932,2.603688303,-0.583664373,26.896739743,-59.224752487,1.643566427,65.066944192,17.816834428,-61.711576217,1.540826671,2.559590583,1.717726656,-179.742442247,0.219042771,0.894636554,-0.577445686,6.643706047,-2.472959444,-25.240541114,42.665897129,-48.762938700,5.959203591,7.500296306,-3.365343800,-154.716566803,65.067004510,154.562582591,65.066944192,154.562582591,0
234,35,22,3,0.671303075,0.595222838,45.466815480,-56.669570480,1.060841492,19.275183803,-1.317336048,0.027910566,26.191631677,-55.352234432,1.032930926,61.244904873,21.103180596,-60.625414956,1.639756541,2.315843678,3.238594271,-179.132009905,0.471408444,-2.982922177,0.023780971,-5.927481876,5.441590435,1.516723053,18.859560047,-58.210790373,-2.605484985,-3.740598612,8.565429376,178.445323317,61.245144077,178.729768669,61.244904873,178.729768669,0
235,41,23,3,0.577716644,0.586659014,44.864823668,-56.720828083,1.064391462,19.277257823,-0.967015834,-0.179565966,25.587565845,-55.753812249,1.243957429,61.357628183,7.061307807,-62.782223418,0.955370730,1.555740381,2.088664903,171.553676538,-3.478700013,-2.349186573,-0.275413190,0.980798487,2.615953123,-7.433802417,18.195083874,-58.517561972,3.065514662,2.493383166,4.720879835,179.065579468,61.357668766,178.963907062,61.357628183,178.963907062,0
236,36,23,3,0.554661301,0.583182923,44.275791443,-56.785576059,1.073251896,19.669487732,1.837142643,-0.100331476,24.606303710,-58.622718701,1.173583372,63.588290024,16.026432250,-61.604502416,1.507891841,2.093052501,1.695661650,179.705775615,0.589054703,0.060913028,-0.084132250,6.855458241,2.154290029,-23.130278570,38.333089307,-49.919978925,9.058580779,9.245649880,0.998960649,-156.866455580,63.588425970,157.024148921,63.588290024,157.024148921,0
237,36,23,3,0.571324600,0.582722918,43.676411791,-56.878189500,1.066008566,19.781862161,1.685322019,-0.040645588,23.894549630,-58.563511519,1.106654154,63.260248710,15.420329988,-61.605561794,1.484987530,1.992559373,1.603204644,-178.402857420,0.675646746,-0.106114984,-0.022137248,8.022144377,5.225809317,-20.401711767,34.974710425,-51.330361323,11.993023059,11.400484325,3.378053352,-157.224587966,63.260326943,157.684000348,63.260248710,157.684000348,0
238,41,23,3,0.611878453,0.582225688,42.981442863,-56.918984524,1.074544257,19.873459301,-1.121235659,0.379358665,23.107983562,-55.797748865,0.695185592,60.397441715,5.189963999,-62.495136534,0.909048173,1.621347567,2.079702389,171.627864561,-2.958842718,-2.653054369,0.298215135,0.301014951,6.915270334,-5.423181862,13.594424575,-58.791424983,2.573021457,1.566390315,9.001334726,177.063926477,60.397520400,176.950330247,60.397441715,176.950330247,0
239,41,23,3,0.604090577,0.600097419,42.389507096,-56.985516415,1.080301661,18.099279860,-0.768215832,-0.060864734,24.290227236,-56.217300583,1.141166395,61.251141089,4.600651924,-62.409033935,0.896997688,1.583501196,1.697151857,173.262156246,-4.570682979,-1.858128515,-0.187785056,-0.329964176,7.435413345,-1.354120116,10.370223325,-60.330339381,2.100024168,0.546371383,9.067989823,174.497384112,61.251134546,174.471458271,61.251141089,174.471458271,0
242,175,23,17,0.392200147,0.585219319,40.523378760,-57.201982416,1.116051528,54.743271222,-39.427227018,0.006331591,-14.219892462,-17.774755398,1.109719936,22.789882611,13.686973731,-21.197802809,0.334258306,2.246503354,0.788055672,-90.092305684,-1.640459044,-4.351781855,-0.478226739,-16.966349758,8.637628293,-1.269454581,15.396921067,-16.706490419,-1.792402307,11.275264652,17.564287138,-88.655230714,22.790013307,92.253157973,22.789882611,92.253157973,0
243,144,23,14,0.405841660,0.639054453,40.002522790,-57.281523238,1.116144650,56.781090928,-23.490819964,-1.481753638,-16.778568138,-33.790703273,2.597898288,37.816412469,32.765780286,-20.292511354,0.849840597,1.445835264,-0.424199579,-86.164990841,1.000185461,0.084350345,-1.560873970,4.164187876,-9.200154864,5.988974772,29.472586492,-23.687071291,-0.613055237,-7.598605791,-4.924567588,-92.065947129,37.816484998,92.735057752,37.816412469,92.735057752,0
244,169,23,16,0.375945537,0.605722100,39.467781399,-57.290044824,1.111396687,56.136505093,-36.636704720,0.628364464,-16.668723694,-20.653340105,0.483032223,26.545058433,16.840226877,-22.537989127,0.589528794,2.413305484,0.790611244,-95.338982624,-0.698694724,-2.615800063,0.225194892,-18.671599754,5.929556203,-4.843697791,19.018401958,-18.152915357,-3.662729562,8.203718641,19.508625447,-90.435942029,26.545122656,93.709960830,26.545058433,93.709960830,0
245,170,24,16,0.347586207,0.571659170,38.940837340,-57.342348525,1.122932734,56.895219103,-37.867263065,0.100737260,-17.954381762,-19.475085460,1.022195474,26.508181034,17.650543241,-21.917945632,0.799998676,2.997346697,-0.109867009,-89.721212747,0.173156283,-2.016695089,-0.279275922,-16.371996145,1.939144487,-1.943964168,18.095521417,-18.991548072,-3.815350887,5.585764202,16.174432110,-87.690793535,26.508181678,89.783248430,26.508181034,89.783248430,0
246,145,24,14,0.381818182,0.631562789,38.403835829,-57.395625288,1.130191069,56.457352491,-24.208998232,-1.663255937,-18.053516662,-33.186627056,2.793447006,37.882516091,31.678803164,-22.505852467,0.668466846,1.534667175,0.194563484,-89.513367986,1.056766471,-0.336902264,-1.763310498,6.090080717,-5.338848204,0.877890352,30.373632696,-22.549725430,2.007569626,-3.760610423,-5.932566164,-90.409857362,37.882423575,90.817211505,37.882516091,90.817211505,0
247,147,24,14,0.409090909,0.619545060,37.877472636,-57.450411341,1.139533440,56.649344270,-24.857743474,-1.589934296,-18.771871634,-32.592667867,2.729467735,37.710942145,30.702810372,-22.674831545,1.148646037,2.180332510,-0.962316378,-88.680450296,0.537107353,-0.226559921,-1.718516304,6.317863050,-7.969580464,-5.282426370,32.191764201,-19.634202067,0.552282496,-6.473037358,-6.314706816,-83.287778107,37.710961128,84.042153514,37.710942145,84.042153514,0
248,145,24,14,0.448484848,0.634494934,37.358428011,-57.528599540,1.149897435,56.335581040,-24.043397589,-1.406322619,-18.977153029,-33.485201950,2.556220054,38.573635397,31.676219038,-23.559569521,0.693400614,1.889239536,-0.102053010,-87.184770781,0.880824753,-0.435033055,-1.503153913,1.783711565,-11.766704294,8.288916668,27.017646728,-27.414822372,-2.532116818,-9.659600277,-2.990481071,-95.344695840,38.573790792,96.000905557,38.573635397,96.000905557,0
249,40,24,3,0.583956492,0.605930443,36.950609392,-57.510910717,1.153017900,18.935211014,-1.883488802,-0.175967694,18.015398378,-55.627421915,1.328985594,58.487014374,1.976679136,-61.493685014,1.702031062,3.018925547,2.138839423,171.753130539,-3.358994505,-3.282536358,-0.227634519,-1.245448916,5.805899892,2.442748165,2.639991971,-58.419904182,0.938530390,0.699346773,7.608437743,169.049947299,58.487054991,169.027912084,58.487014374,169.027912084,0
